target,source,value
propane,heating,271219.398
propane,heating,35964.216
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,252929.71
propane,heating,544873.045
propane,heating,0
propane,heating,620.138
propane,heating,0
propane,heating,2204175.206
propane,heating,1842974.204
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,7730054.263
propane,heating,1287541.806
propane,heating,901.194
propane,heating,2360.981
propane,heating,0
propane,heating,14627789.63
propane,heating,424230.338
propane,heating,4806.366
propane,heating,1684.572
propane,heating,0
propane,heating,2598077.087
propane,heating,384.509
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,5608.208
propane,heating,278049.71
propane,heating,0
propane,heating,91.731
propane,heating,0
propane,heating,854527.834
propane,heating,416272.284
propane,heating,2121.248
propane,heating,0
propane,heating,0
propane,heating,2268607.178
propane,heating,1910061.689
propane,heating,0
propane,heating,7421.439
propane,heating,14727.994
propane,heating,12327034.89
propane,heating,3257917.224
propane,heating,28954.835
propane,heating,209802.544
propane,heating,226660.872
propane,heating,28487285.83
propane,heating,191739.403
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,715035.973
propane,heating,717439.74
propane,heating,0
propane,heating,4560.186
propane,heating,0
propane,heating,4022475.171
propane,heating,21817.676
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,102182.159
propane,heating,780543.214
propane,heating,0
propane,heating,1403.517
propane,heating,0
propane,heating,3191141.849
propane,heating,62596.17
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,354778.941
propane,heating,2371058.667
propane,heating,5433.538
propane,heating,3633.202
propane,heating,0
propane,heating,9892276.952
propane,heating,237229.6
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,1622306.331
propane,heating,14589.372
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,29827.894
propane,heating,1972092.522
propane,heating,9996.654
propane,heating,38189.799
propane,heating,0
propane,heating,10830463.38
propane,heating,1874220.854
propane,heating,0
propane,heating,9522.464
propane,heating,10943.567
propane,heating,11217596.78
propane,heating,81190.648
propane,heating,5667.408
propane,heating,98.179
propane,heating,0
propane,heating,68510.051
propane,heating,369790.627
propane,heating,11.137
propane,heating,3433.328
propane,heating,0
propane,heating,729576.687
propane,heating,470736.614
propane,heating,875.989
propane,heating,0
propane,heating,0
propane,heating,1261485.737
propane,heating,153262.688
propane,heating,0
propane,heating,14001.177
propane,heating,0
propane,heating,1710168.458
propane,heating,214017.492
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,3599690.55
propane,heating,30335.201
propane,heating,1139.167
propane,heating,0
propane,heating,2102.785
propane,heating,262718.875
propane,heating,56.27
propane,heating,0
propane,heating,0
propane,heating,0
propane,heating,1369.228
propane,heating,576744.518
propane,heating,10389.37
propane,heating,16261.339
propane,heating,0
propane,heating,4511840.549
propane,heating,59600.984
propane,heating,10993.975
propane,heating,8126.274
propane,heating,0
propane,heating,1626142.348
propane,heating,254817.089
propane,heating,1836.676
propane,heating,13118.154
propane,heating,28990.004
propane,heating,5111748.827
propane,heating,477371.159
propane,heating,19331.262
propane,heating,33282.323
propane,heating,13265.568
propane,heating,5126240.014
propane,hot_water,481349.013
propane,hot_water,145298.776
propane,hot_water,592143.355
propane,hot_water,2699.478
propane,hot_water,7037530.852
propane,hot_water,435426.241
propane,hot_water,105035.499
propane,hot_water,215089.256
propane,hot_water,0
propane,hot_water,3831188.551
propane,hot_water,165351.576
propane,hot_water,41987.999
propane,hot_water,99179.061
propane,hot_water,0
propane,hot_water,1440968.319
propane,hot_water,72543.881
propane,hot_water,5204.356
propane,hot_water,4230.774
propane,hot_water,0
propane,hot_water,593002.927
propane,hot_water,89538.487
propane,hot_water,44548.268
propane,hot_water,71631.26
propane,hot_water,5528.786
propane,hot_water,2150546.711
propane,hot_water,200317.593
propane,hot_water,62775.235
propane,hot_water,236587.775
propane,hot_water,4993.931
propane,hot_water,2889482.931
propane,hot_water,230064.012
propane,hot_water,2883.233
propane,hot_water,6175.887
propane,hot_water,20898.313
propane,hot_water,2035863.603
propane,hot_water,170759.324
propane,hot_water,16302.078
propane,hot_water,62933.79
propane,hot_water,0
propane,hot_water,1318938.504
propane,hot_water,719695.507
propane,hot_water,95249.567
propane,hot_water,47011.53
propane,hot_water,9080.221
propane,hot_water,3871650.841
propane,hot_water,289843.183
propane,hot_water,63510.554
propane,hot_water,2122.128
propane,hot_water,0
propane,hot_water,1521164.583
propane,hot_water,101302.361
propane,hot_water,217621.678
propane,hot_water,682254.799
propane,hot_water,77403.586
propane,hot_water,1744539.245
propane,hot_water,107798.281
propane,hot_water,252805.154
propane,hot_water,278685.974
propane,hot_water,77672.626
propane,hot_water,3283337.334
propane,hot_water,238703.745
propane,hot_water,281840.291
propane,hot_water,154667.084
propane,hot_water,75886.942
propane,hot_water,2096058.068
propane,hot_water,6616.958
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,33488.645
propane,hot_water,22128.037
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,105983.877
propane,hot_water,150851.006
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,385229.616
propane,hot_water,292711.471
propane,hot_water,0
propane,hot_water,0
propane,hot_water,5024.411
propane,hot_water,976642.921
propane,hot_water,270512.803
propane,hot_water,0
propane,hot_water,0
propane,hot_water,24482.279
propane,hot_water,1585872.918
propane,hot_water,46652.812
propane,hot_water,4344.486
propane,hot_water,4194.14
propane,hot_water,1630.354
propane,hot_water,326692.183
propane,hot_water,13937.874
propane,hot_water,0
propane,hot_water,10993.975
propane,hot_water,0
propane,hot_water,223116.765
propane,hot_water,308071.327
propane,hot_water,0
propane,hot_water,2053.842
propane,hot_water,0
propane,hot_water,1526935.734
propane,hot_water,135329.964
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,571889.505
propane,hot_water,384392.605
propane,hot_water,0
propane,hot_water,8779.53
propane,hot_water,3732.26
propane,hot_water,1786888.022
propane,hot_water,511792.061
propane,hot_water,1330.836
propane,hot_water,34735.37
propane,hot_water,117683.861
propane,hot_water,3934108.673
propane,hot_water,46466.711
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,211537.82
propane,hot_water,257142.318
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,1383245.05
propane,hot_water,6087.086
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,52457.08
propane,hot_water,168941.111
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,1009247.078
propane,hot_water,9885.58
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,68379.343
propane,hot_water,301901.301
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,1014942.629
propane,hot_water,45210.901
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,150099.279
propane,hot_water,5386.353
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,26300.197
propane,hot_water,527793.162
propane,hot_water,39688.271
propane,hot_water,184065.336
propane,hot_water,0
propane,hot_water,2795073.878
propane,hot_water,415466.335
propane,hot_water,28263.773
propane,hot_water,37058.836
propane,hot_water,3176.011
propane,hot_water,1997031.125
propane,hot_water,173050.259
propane,hot_water,0
propane,hot_water,6638.646
propane,hot_water,0
propane,hot_water,756572.339
propane,hot_water,179879.107
propane,hot_water,6320.077
propane,hot_water,4163.368
propane,hot_water,0
propane,hot_water,459300.69
propane,hot_water,182608.48
propane,hot_water,0
propane,hot_water,0
propane,hot_water,0
propane,hot_water,421346.228
propane,hot_water,26824.796
propane,hot_water,0
propane,hot_water,14367.224
propane,hot_water,0
propane,hot_water,253011.48
propane,hot_water,118206.407
propane,hot_water,1589.911
propane,hot_water,953.36
propane,hot_water,0
propane,hot_water,1030413.269
propane,hot_water,21475.369
propane,hot_water,4773.249
propane,hot_water,0
propane,hot_water,3858.574
propane,hot_water,107737.028
propane,hot_water,3762.153
propane,hot_water,3920.119
propane,hot_water,9303.541
propane,hot_water,0
propane,hot_water,19049.62
propane,hot_water,361312.672
propane,hot_water,205021.381
propane,hot_water,1103181.353
propane,hot_water,0
propane,hot_water,3533412.834
propane,hot_water,69338.27
propane,hot_water,114743.184
propane,hot_water,361419.348
propane,hot_water,0
propane,hot_water,1380861.783
propane,hot_water,345419.419
propane,hot_water,11950.265
propane,hot_water,4595.354
propane,hot_water,5905.675
propane,hot_water,2345880.644
propane,hot_water,102928.026
propane,hot_water,23182.508
propane,hot_water,13773.169
propane,hot_water,5817.461
propane,hot_water,920943.897
propane,range_oven,80472.639
propane,range_oven,22865.99
propane,range_oven,90524.97
propane,range_oven,867.197
propane,range_oven,1133137.152
propane,range_oven,40732.782
propane,range_oven,3176.89
propane,range_oven,13857.871
propane,range_oven,781.034
propane,range_oven,575458.586
propane,range_oven,35124.865
propane,range_oven,4703.498
propane,range_oven,6406.827
propane,range_oven,1665.816
propane,range_oven,241616.318
propane,range_oven,10648.738
propane,range_oven,0
propane,range_oven,1389.743
propane,range_oven,0
propane,range_oven,79941.004
propane,range_oven,17043.258
propane,range_oven,4897.513
propane,range_oven,10366.804
propane,range_oven,624.828
propane,range_oven,263331.712
propane,range_oven,30194.53
propane,range_oven,1458.615
propane,range_oven,21580
propane,range_oven,4045.259
propane,range_oven,366078.934
propane,range_oven,36712.727
propane,range_oven,6819.763
propane,range_oven,15049.494
propane,range_oven,3713.504
propane,range_oven,298667.002
propane,range_oven,17035.345
propane,range_oven,1492.025
propane,range_oven,7952.484
propane,range_oven,1351.351
propane,range_oven,182924.143
propane,range_oven,156458.65
propane,range_oven,85652.656
propane,range_oven,150260.765
propane,range_oven,66688.02
propane,range_oven,1101257.475
propane,range_oven,57915.541
propane,range_oven,20671.766
propane,range_oven,17607.716
propane,range_oven,2951.813
propane,range_oven,303932.025
propane,range_oven,30585.487
propane,range_oven,131443.239
propane,range_oven,495548.314
propane,range_oven,100858.347
propane,range_oven,607774.089
propane,range_oven,26589.17
propane,range_oven,124115.586
propane,range_oven,118212.574
propane,range_oven,29408.215
propane,range_oven,807609.025
propane,range_oven,49420.288
propane,range_oven,39245.44
propane,range_oven,30882.073
propane,range_oven,10935.363
propane,range_oven,381863.736
propane,range_oven,947.206
propane,range_oven,833.787
propane,range_oven,0
propane,range_oven,0
propane,range_oven,10554.957
propane,range_oven,5097.679
propane,range_oven,4757.423
propane,range_oven,8194.268
propane,range_oven,0
propane,range_oven,52837.497
propane,range_oven,49550.411
propane,range_oven,5934.102
propane,range_oven,10453.261
propane,range_oven,624.828
propane,range_oven,129512.811
propane,range_oven,95760.399
propane,range_oven,16296.804
propane,range_oven,26947.889
propane,range_oven,6526.399
propane,range_oven,329033.864
propane,range_oven,64504.657
propane,range_oven,9182.795
propane,range_oven,28874.538
propane,range_oven,4148.714
propane,range_oven,305419.073
propane,range_oven,19291.994
propane,range_oven,2724.681
propane,range_oven,1839.021
propane,range_oven,833.787
propane,range_oven,70098.798
propane,range_oven,8714.177
propane,range_oven,15933.396
propane,range_oven,80365.075
propane,range_oven,18331.595
propane,range_oven,128203.074
propane,range_oven,142686.358
propane,range_oven,46034.719
propane,range_oven,159588.636
propane,range_oven,63241.215
propane,range_oven,707432.323
propane,range_oven,39141.697
propane,range_oven,8728.537
propane,range_oven,19321.296
propane,range_oven,9426.337
propane,range_oven,186006.95
propane,range_oven,156443.704
propane,range_oven,31100.705
propane,range_oven,105539.582
propane,range_oven,17913.972
propane,range_oven,669827.489
propane,range_oven,164633.281
propane,range_oven,28012.905
propane,range_oven,90683.227
propane,range_oven,49216.302
propane,range_oven,1059010.098
propane,range_oven,13484.202
propane,range_oven,5742.728
propane,range_oven,9465.318
propane,range_oven,4789.66
propane,range_oven,68385.799
propane,range_oven,124724.616
propane,range_oven,45658.426
propane,range_oven,177200.441
propane,range_oven,23528.915
propane,range_oven,618954.75
propane,range_oven,6967.18
propane,range_oven,2097.802
propane,range_oven,694.872
propane,range_oven,0
propane,range_oven,25377.027
propane,range_oven,62399.529
propane,range_oven,16886.462
propane,range_oven,103892.232
propane,range_oven,9891.149
propane,range_oven,350833.669
propane,range_oven,543.94
propane,range_oven,1648.525
propane,range_oven,555.956
propane,range_oven,0
propane,range_oven,18603.569
propane,range_oven,112646.572
propane,range_oven,17983.719
propane,range_oven,44650.549
propane,range_oven,5381.078
propane,range_oven,396823.269
propane,range_oven,11352.696
propane,range_oven,3158.721
propane,range_oven,5762.95
propane,range_oven,2360.395
propane,range_oven,59948.573
propane,range_oven,3742.225
propane,range_oven,0
propane,range_oven,0
propane,range_oven,0
propane,range_oven,864.853
propane,range_oven,70294.571
propane,range_oven,30259.591
propane,range_oven,136019.267
propane,range_oven,24698.562
propane,range_oven,525372.443
propane,range_oven,44091.376
propane,range_oven,24312.295
propane,range_oven,36655.28
propane,range_oven,7584.681
propane,range_oven,306341.369
propane,range_oven,28434.93
propane,range_oven,13017.337
propane,range_oven,33845.898
propane,range_oven,7585.559
propane,range_oven,116034.175
propane,range_oven,26867.004
propane,range_oven,5984.804
propane,range_oven,15765.466
propane,range_oven,3157.547
propane,range_oven,58366.872
propane,range_oven,24282.406
propane,range_oven,1805.611
propane,range_oven,555.956
propane,range_oven,0
propane,range_oven,46735.17
propane,range_oven,7617.504
propane,range_oven,0
propane,range_oven,2638.52
propane,range_oven,2238.77
propane,range_oven,39244.856
propane,range_oven,15354.582
propane,range_oven,5185.598
propane,range_oven,17343.949
propane,range_oven,3521.834
propane,range_oven,139581.851
propane,range_oven,2854.513
propane,range_oven,0
propane,range_oven,0
propane,range_oven,833.787
propane,range_oven,8193.096
propane,range_oven,0
propane,range_oven,0
propane,range_oven,694.872
propane,range_oven,0
propane,range_oven,971.824
propane,range_oven,49013.796
propane,range_oven,4927.11
propane,range_oven,38185.399
propane,range_oven,5723.384
propane,range_oven,379999.218
propane,range_oven,5726.023
propane,range_oven,1872.432
propane,range_oven,14771.661
propane,range_oven,3262.175
propane,range_oven,137538.264
propane,range_oven,44182.23
propane,range_oven,31403.738
propane,range_oven,111995.348
propane,range_oven,18563.705
propane,range_oven,234794.208
propane,range_oven,16637.94
propane,range_oven,1803.56
propane,range_oven,1475.906
propane,range_oven,1787.44
propane,range_oven,99060.672
Mobile Home,electricity,410290740.4
Mobile Home,fuel_oil,30219257.6
Mobile Home,natural_gas,141346042.4
Mobile Home,propane,63012549.56
Mobile Home,total,644866323.7
Multi-Family with 2 - 4 Units,electricity,356135999.1
Multi-Family with 2 - 4 Units,fuel_oil,34317401.96
Multi-Family with 2 - 4 Units,natural_gas,431048496.9
Multi-Family with 2 - 4 Units,propane,8073394.901
Multi-Family with 2 - 4 Units,total,829572363.6
Multi-Family with 5+ Units,electricity,730982687.3
Multi-Family with 5+ Units,fuel_oil,32597894.48
Multi-Family with 5+ Units,natural_gas,374604827.6
Multi-Family with 5+ Units,propane,10680738.74
